"id","__typename","_deleted","_lastChangedAt","_version","bribe","createdAt","district_en","district_km","friendliness","health_centre_en","health_centre_km","province_en","province_km","quality","speed","submitted","updatedAt","version","visited_date"
"18ff2b20-0b4c-11ee-a949-b7590f99fdcc","YobolHealthFeedback","0","1690389002","1","false","2023-06-15T07:13:18.144Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","4","3","2023-06-15T07:13:15.986Z","2023-07-28T11:12:26.705Z","5","2021-07"
"5ad96590-09c8-11ee-9c0d-fb03f2f7ac4f","YobolHealthFeedback","0","1690389002","1","false","2023-06-13T08:57:43.683Z","Ban Lung Municipality","បានលុង","5","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","5","4","2023-06-13T08:57:41.738Z","2023-07-28T11:12:26.877Z","5","2023-04"
"76d23190-0cfd-11ee-aa68-eb0b44f699df","YobolHealthFeedback","0","1690389003","1","false","2023-06-17T10:55:21.482Z","Siem Reap","សៀមរាប","3","Rolling water health center","មណ្ឌលសុខភាពទឹក វិល","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-17T10:55:25.482Z","2023-07-28T11:12:27.048Z","5","2023-05"
"bbc91720-0daf-11ee-b1fc-6d6350dc7266","YobolHealthFeedback","0","1690389003","1","false","2023-06-18T08:11:34.299Z","Siem Reap","សៀមរាប","4","The late Kate Kream Health Center","មណ្ឌលសុខភាពចុង ឃ្នៀស","Siem Reap City","ក្រុងសៀមរាប","4","3","2023-06-18T08:11:31.603Z","2023-07-28T11:12:27.221Z","5","2023-05"
"b603ae90-09d6-11ee-a901-f342fdc32d2b","YobolHealthFeedback","0","1690389003","1","false","2023-06-13T10:40:27.366Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","4","2023-06-13T10:40:27.641Z","2023-07-28T11:12:27.392Z","5","2021-02"
"324728c0-0cf1-11ee-9054-050179189b5e","YobolHealthFeedback","0","1690389003","1","true","2023-06-17T09:27:37.311Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","5","Boeung Kak Health Center","មណ្ឌលសុខភាព បឹងកុក","Kampong Cham","កំពង់ចាម","4","5","2023-06-17T09:27:36.524Z","2023-07-28T11:12:27.564Z","5","2022-02"
"cee651e0-0992-11ee-b21e-5504544604bb","YobolHealthFeedback","0","1690389003","1","false","2023-06-13T02:34:25.742Z","Ban Lung Municipality","បានលុង","4","Archae Health Center","មណ្ឌលសុខភាពកាចាញ","Trailery","រតនគិរី","5","4","2023-06-13T02:34:23.614Z","2023-07-28T11:12:27.735Z","5","2022-02"
"f3c73e30-0a95-11ee-b966-011dadc382fc","YobolHealthFeedback","0","1690389003","1","false","2023-06-14T09:29:25.974Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","4","2023-06-14T09:29:25.141Z","2023-07-28T11:12:27.906Z","5","2019-03"
"68f86120-0d7f-11ee-b35e-6d425b14a6c5","YobolHealthFeedback","0","1690389004","1","false","2023-06-18T02:25:38.078Z","Siem Reap","សៀមរាប","3","Health Center","មណ្ឌលសុខភាពក្របីរៀល","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-18T02:25:36.818Z","2023-07-28T11:12:28.078Z","5","2021-06"
"eb4fffc0-0cd5-11ee-8f9d-5b2261249659","YobolHealthFeedback","0","1690389004","1","false","2023-06-17T06:12:24.833Z","Siem Reap","សៀមរាប","4","Hoking Health Center","មណ្ឌលសុខភាពគោកចក","Siem Reap City","ក្រុងសៀមរាប","5","4","2023-06-17T06:12:21.053Z","2023-07-28T11:12:28.251Z","5","2020-01"
"b88b3a30-0cff-11ee-b6d7-3b2aaaa57af0","YobolHealthFeedback","0","1690389004","1","false","2023-06-17T11:11:35.524Z","Siem Reap","សៀមរាប","4","Siem Reap Health Center","មណ្ឌលសុខភាពជ្រាវ","Siem Reap City","ក្រុងសៀមរាប","5","4","2023-06-17T11:11:34.740Z","2023-07-28T11:12:28.423Z","5","2023-01"
"c0d465b0-08fc-11ee-92aa-1f524b1017f7","YobolHealthFeedback","0","1690389004","1","false","2023-06-12T08:40:16.935Z","Ban Lung Municipality","បានលុង","3","Archae Health Center","មណ្ឌលសុខភាពកាចាញ","Trailery","រតនគិរី","3","3","2023-06-12T08:40:15.500Z","2023-07-28T11:12:28.597Z","5","2023-05"
"db9303b0-0d94-11ee-bab8-cb50aae4d744","YobolHealthFeedback","0","1690389004","1","false","2023-06-18T04:59:10.089Z","Siem Reap","សៀមរាប","4","Rolling water health center","មណ្ឌលសុខភាពទឹក វិល","Siem Reap City","ក្រុងសៀមរាប","4","4","2023-06-18T04:59:08.523Z","2023-07-28T11:12:28.770Z","5","2019-04"
"c794bd40-0b5a-11ee-bd1d-8d98d2400716","YobolHealthFeedback","0","1690389005","1","false","2023-06-15T08:58:23.545Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-15T08:58:21.844Z","2023-07-28T11:12:28.942Z","5","2018-06"
"8eb45320-08fb-11ee-895a-fff9ca497303","YobolHealthFeedback","0","1690389005","1","false","2023-06-12T08:31:43.312Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","5","4","2023-06-12T08:31:41.906Z","2023-07-28T11:12:29.115Z","5","2023-05"
"14dde420-0cee-11ee-96b0-25c2be2ca3be","YobolHealthFeedback","0","1690389005","1","false","2023-06-17T09:05:20.471Z","Batheay","បាធាយ","3","Sambo Health Center","មណ្ឌលសុខភាពសំបូរ","Kampong Cham","កំពង់ចាម","3","3","2023-06-17T09:05:18.690Z","2023-07-28T11:12:29.286Z","5","2018-06"
"4cbba500-0e81-11ee-a32c-39e63055a609","YobolHealthFeedback","0","1690389005","1","false","2023-06-19T09:11:40.184Z","Siem Reap","សៀមរាប","4","Por Meanchey Health Center","មណ្ឌលសុខភាពពោធិមានជ័យ","Siem Reap City","ក្រុងសៀមរាប","4","3","2023-06-19T09:11:39.601Z","2023-07-28T11:12:29.457Z","5","2023-01"
"ab5e13d0-0cd9-11ee-808d-9710bf177fac","YobolHealthFeedback","0","1690389005","1","false","2023-06-17T06:39:12.395Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Ambassic Health Center","មណ្ឌលសុខភាព​អំពិល","Kampong Cham","កំពង់ចាម","3","3","2023-06-17T06:39:11.757Z","2023-07-28T11:12:29.630Z","5","2023-04"
"9c194ec0-0997-11ee-8388-6ffd1562e373","YobolHealthFeedback","0","1690389005","1","false","2023-06-13T03:08:47.016Z","Ban Lung Municipality","បានលុង","2","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","2","3","2023-06-13T03:08:45.868Z","2023-07-28T11:12:29.802Z","5","2022-05"
"70c57bb0-0b25-11ee-a051-7975b4390adf","YobolHealthFeedback","0","1690389006","1","false","2023-06-15T02:36:31.819Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","4","3","2023-06-15T02:36:32.875Z","2023-07-28T11:12:29.974Z","5","2020-03"
"52474e10-0cb6-11ee-83ea-51143338cb18","YobolHealthFeedback","0","1690389006","1","false","2023-06-17T02:26:10.133Z","Siem Reap","សៀមរាប","5","Hoking Health Center","មណ្ឌលសុខភាពគោកចក","Siem Reap City","ក្រុងសៀមរាប","4","4","2023-06-17T02:26:09.905Z","2023-07-28T11:12:30.145Z","5","2023-06"
"b4aa2c10-0cd6-11ee-877c-c39f989fab9c","YobolHealthFeedback","0","1690389006","1","false","2023-06-17T06:18:00.275Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","Ambassic Health Center","មណ្ឌលសុខភាព​អំពិល","Kampong Cham","កំពង់ចាម","4","3","2023-06-17T06:17:58.866Z","2023-07-28T11:12:30.317Z","5","2023-03"
"54718280-09c0-11ee-a1b4-39cecdf3f668","YobolHealthFeedback","0","1690389007","1","false","2023-06-13T08:00:14.146Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","5","4","2023-06-13T08:00:15.016Z","2023-07-28T11:12:30.488Z","5","2023-03"
"9e7174e0-0cdf-11ee-839b-27be8a5aa47b","YobolHealthFeedback","0","1690389007","1","false","2023-06-17T07:21:47.434Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Ambassic Health Center","មណ្ឌលសុខភាព​អំពិល","Kampong Cham","កំពង់ចាម","3","4","2023-06-17T07:21:47.055Z","2023-07-28T11:12:30.660Z","5","2022-08"
"9ad8aab0-0992-11ee-be2c-fbc7d9038b71","YobolHealthFeedback","0","1690389007","1","false","2023-06-13T02:32:55.813Z","Ban Lung Municipality","បានលុង","4","Archae Health Center","មណ្ឌលសុខភាពកាចាញ","Trailery","រតនគិរី","3","4","2023-06-13T02:32:56.284Z","2023-07-28T11:12:30.831Z","5","2023-05"
"9a0f9c00-0a5b-11ee-84cf-f12a47d3fe59","YobolHealthFeedback","0","1690389007","1","false","2023-06-14T02:31:45.564Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","4","3","2023-06-14T02:31:43.808Z","2023-07-28T11:12:31.003Z","5","2019-07"
"75c7b350-0ce5-11ee-af0b-b3aace843e1a","YobolHealthFeedback","0","1690389007","1","false","2023-06-17T08:03:36.552Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","5","Boeung Kak Health Center","មណ្ឌលសុខភាព បឹងកុក","Kampong Cham","កំពង់ចាម","5","5","2023-06-17T08:03:35.813Z","2023-07-28T11:12:31.174Z","5","2019-11"
"6a59c820-0a59-11ee-b2c0-abaeaeb53015","YobolHealthFeedback","0","1690389007","1","false","2023-06-14T02:16:08.551Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","2","2023-06-14T02:16:04.770Z","2023-07-28T11:12:31.353Z","5","2022-06"
"2b5db770-0cda-11ee-b0e4-9d31635a3eee","YobolHealthFeedback","0","1690389008","1","true","2023-06-17T06:42:47.579Z","Siem Reap City","ក្រុងសៀមរាប","4","Referral Hospital in Siem Reap","មន្ទីរពេទ្យបង្អែកខេត្តសៀមរាប","Siem Reap City","ក្រុងសៀមរាប","3","4","2023-06-17T06:42:46.503Z","2023-07-28T11:12:31.525Z","5","2023-02"
"ec2ad3d0-09be-11ee-b8de-e18be53baf93","YobolHealthFeedback","0","1690389008","1","false","2023-06-13T07:50:39.865Z","Ban Lung Municipality","បានលុង","4","Provincial Hospital","មន្ទីរពេទ្យខេត្ត","Trailery","រតនគិរី","5","4","2023-06-13T07:50:10.574Z","2023-07-28T11:12:31.696Z","5","2022-06"
"d52ed400-09c4-11ee-9e1f-f7df51842feb","YobolHealthFeedback","0","1690389008","1","false","2023-06-13T08:32:30.161Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-13T08:32:28.993Z","2023-07-28T11:12:31.870Z","5","2022-02"
"7b3ddab0-0bed-11ee-bfa6-396304d5f771","YobolHealthFeedback","0","1690389008","1","false","2023-06-16T02:28:30.778Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","5","Boeung Kak Health Center","មណ្ឌលសុខភាព បឹងកុក","Kampong Cham","កំពង់ចាម","5","5","2023-06-16T02:28:29.787Z","2023-07-28T11:12:32.041Z","5","2023-04"
"3603f6c0-0cfe-11ee-bc9b-9b0be3327fbc","YobolHealthFeedback","0","1690389008","1","false","2023-06-17T11:00:46.857Z","Siem Reap","សៀមរាប","4","Rolling water health center","មណ្ឌលសុខភាពទឹក វិល","Siem Reap City","ក្រុងសៀមរាប","4","3","2023-06-17T11:00:46.252Z","2023-07-28T11:12:32.212Z","5","2023-02"
"31aada20-0b6f-11ee-94b9-1f042e920eff","YobolHealthFeedback","0","1690389009","1","false","2023-06-15T11:24:30.606Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Veal Veal Health Center","មណ្ឌលសុខភាព វាលវង់","Kampong Cham","កំពង់ចាម","4","3","2023-06-15T11:24:29.763Z","2023-07-28T11:12:32.386Z","5","2020-01"
"b8313c80-0cc1-11ee-9ee3-5d035b517bce","YobolHealthFeedback","0","1690389009","1","false","2023-06-17T03:47:47.001Z","Siem Reap","សៀមរាប","5","Hoking Health Center","មណ្ឌលសុខភាពគោកចក","Siem Reap City","ក្រុងសៀមរាប","4","4","2023-06-17T03:47:45.352Z","2023-07-28T11:12:32.559Z","5","2022-06"
"371e5a60-0e51-11ee-8c00-232b0edf07f7","YobolHealthFeedback","0","1690389010","1","false","2023-06-19T03:27:28.122Z","Siem Reap","សៀមរាប","3","Siem Reap Health Center","មណ្ឌលសុខភាពជ្រាវ","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-19T03:27:27.495Z","2023-07-28T11:12:32.731Z","5","2023-02"
"62c92730-08ca-11ee-9f8a-8b63a217f6e6","YobolHealthFeedback","0","1690389010","1","true","2023-06-12T02:39:42.963Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-12T02:39:42.883Z","2023-07-28T11:12:32.902Z","5","2022-12"
"6ffc1570-0a5a-11ee-8411-e3ee8dc6c03f","YobolHealthFeedback","0","1690389010","1","false","2023-06-14T02:23:23.308Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-14T02:23:23.720Z","2023-07-28T11:12:33.074Z","5","2021-06"
"c9abfab0-0bed-11ee-bafc-691cb2dccddb","YobolHealthFeedback","0","1690389010","1","false","2023-06-16T02:30:41.977Z","Prey Chhor","ព្រៃឈរ","3","Prey Branch District","ស្រុកប្រតិបត្តិព្រៃឈរ","Kampong Cham","កំពង់ចាម","3","3","2023-06-16T02:30:41.372Z","2023-07-28T11:12:33.245Z","5","2023-06"
"b3a1cea0-0b27-11ee-bd7b-b7271b801e0d","YobolHealthFeedback","0","1690389010","1","false","2023-06-15T02:52:44.642Z","Stung Trang","ស្ទឹងត្រង់","4","Referral Hospital","មន្ទីរពេទ្យបង្អែក","Kampong Cham","កំពង់ចាម","5","3","2023-06-15T02:52:44.042Z","2023-07-28T11:12:33.417Z","5","2022-06"
"abc23560-0a7f-11ee-a02d-8d83279b6cf7","YobolHealthFeedback","0","1690389011","1","false","2023-06-14T06:49:56.008Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-14T06:49:55.383Z","2023-07-28T11:12:33.589Z","5","2022-06"
"14c95410-0cd5-11ee-bb51-cde9cb9b79cb","YobolHealthFeedback","0","1690389011","1","true","2023-06-17T06:06:23.717Z","Siem Reap","សៀមរាប","4","Hoking Health Center","មណ្ឌលសុខភាពគោកចក","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-17T06:06:21.138Z","2023-07-28T11:12:33.773Z","5","2019-01"
"a48d0360-0c3c-11ee-a073-15431eeb47fb","YobolHealthFeedback","0","1690389011","1","false","2023-06-16T11:55:06.285Z","Siem Reap","សៀមរាប","4","Rolling water health center","មណ្ឌលសុខភាពទឹក វិល","Siem Reap City","ក្រុងសៀមរាប","3","4","2023-06-16T11:55:09.335Z","2023-07-28T11:12:33.945Z","5","2023-03"
"5eb18cf0-0997-11ee-a483-e7f11eb36c54","YobolHealthFeedback","0","1690389011","1","true","2023-06-13T03:07:02.550Z","Prey Chhor","ព្រៃឈរ","5","Srewen Health Center","មណ្ឌលសុខភាពស្រង៉ែ","Kampong Cham","កំពង់ចាម","5","4","2023-06-13T03:07:02.847Z","2023-07-28T11:12:34.127Z","5","2023-04"
"e76df6b0-0a7c-11ee-81b7-3f47a7bd3d2d","YobolHealthFeedback","0","1690389011","1","false","2023-06-14T06:30:12.322Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-14T06:30:07.003Z","2023-07-28T11:12:34.304Z","5","2021-06"
"11f690b0-0b43-11ee-8cab-33453d3e2041","YobolHealthFeedback","0","1690389012","1","true","2023-06-15T06:08:39.252Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","Health Center Koh Kom","មណ្ឌលសុខភាព កោះរកា","Kampong Cham","កំពង់ចាម","4","4","2023-06-15T06:08:38.715Z","2023-07-28T11:12:34.485Z","5","2023-01"
"ae46c8c0-0cc1-11ee-88c5-b5bab88b243a","YobolHealthFeedback","0","1690389012","1","false","2023-06-17T03:47:29.683Z","Prey Chhor","ព្រៃឈរ","4","Chreynean Health Center","មណ្ឌលសុខភាពជ្រៃវៀន","Kampong Cham","កំពង់ចាម","5","4","2023-06-17T03:47:28.716Z","2023-07-28T11:12:34.659Z","5","2021-06"
"cf3e0f00-0c28-11ee-9de6-0f5804c3129b","YobolHealthFeedback","0","1690389012","1","false","2023-06-16T09:33:10.617Z","Srei Santhor","ស្រីសន្ធរ","4","Meanchey Health Center","មណ្ឌលសុខភាពមានជ័យ","Kampong Cham","កំពង់ចាម","4","4","2023-06-16T09:33:11.025Z","2023-07-28T11:12:34.850Z","5","2022-01"
"084fe770-0b69-11ee-824d-278e2569a76c","YobolHealthFeedback","0","1690389012","1","false","2023-06-15T10:40:28.131Z","Kang Meas","កងមាស","3","Maganda Referral Hospital","មន្ទីរពេទ្យបង្អែកកងមាស","Kampong Cham","កំពង់ចាម","3","2","2023-06-15T10:40:23.400Z","2023-07-28T11:12:35.030Z","5","2023-03"
"cecb72a0-0a5d-11ee-b1f8-39cebc40f4c6","YobolHealthFeedback","0","1690389012","1","false","2023-06-14T02:47:24.297Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","4","3","2023-06-14T02:47:31.274Z","2023-07-28T11:12:35.216Z","5","2022-02"
"18aeea20-0cbe-11ee-88ae-b97546193592","YobolHealthFeedback","0","1690389012","1","true","2023-06-17T03:21:51.007Z","Siem Reap","សៀមរាប","3","Hoking Health Center","មណ្ឌលសុខភាពគោកចក","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-17T03:21:49.250Z","2023-07-28T11:12:35.391Z","5","2020-04"
"f134bb20-0b53-11ee-9093-6d74e0aa68f8","YobolHealthFeedback","0","1690389013","1","false","2023-06-15T08:09:26.195Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","Boeung Kak Health Center","មណ្ឌលសុខភាព បឹងកុក","Kampong Cham","កំពង់ចាម","5","3","2023-06-15T08:09:25.203Z","2023-07-28T11:12:35.574Z","5","2023-04"
"bec73050-099b-11ee-a57c-692a76e669e9","YobolHealthFeedback","0","1690389013","1","false","2023-06-13T03:38:22.675Z","Ban Lung Municipality","បានលុង","2","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","2","3","2023-06-13T03:38:22.037Z","2023-07-28T11:12:35.752Z","5","2019-01"
"e8c3b410-0b6b-11ee-9b73-ed510d231fd4","YobolHealthFeedback","0","1690389013","1","true","2023-06-15T11:01:04.307Z","Prey Chhor","ព្រៃឈរ","4","Preferral Hospital","មន្ទីរពេទ្យបង្អែកព្រៃឈរ","Kampong Cham","កំពង់ចាម","5","4","2023-06-15T11:00:58.961Z","2023-07-28T11:12:35.929Z","5","2023-04"
"20ac9d70-0d8c-11ee-bfbd-f907a51c71af","YobolHealthFeedback","0","1690389013","1","false","2023-06-18T03:56:39.797Z","Siem Reap","សៀមរាប","4","Hoking Health Center","មណ្ឌលសុខភាពគោកចក","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-18T03:56:38.986Z","2023-07-28T11:12:36.101Z","5","2022-04"
"283d6be0-0bee-11ee-8b4a-a587f67da828","YobolHealthFeedback","0","1690389013","1","false","2023-06-16T02:33:20.732Z","Siem Reap","សៀមរាប","4","Hoking Health Center","មណ្ឌលសុខភាពគោកចក","Siem Reap City","ក្រុងសៀមរាប","5","3","2023-06-16T02:33:20.031Z","2023-07-28T11:12:36.275Z","5","2023-04"
"6b774cc0-0b6f-11ee-a2f0-47bef375a96b","YobolHealthFeedback","0","1690389013","1","false","2023-06-15T11:26:07.732Z","Prey Chhor","ព្រៃឈរ","4","Preferral Hospital","មន្ទីរពេទ្យបង្អែកព្រៃឈរ","Kampong Cham","កំពង់ចាម","3","3","2023-06-15T11:26:06.732Z","2023-07-28T11:12:36.446Z","5","2023-04"
"db285290-0bf5-11ee-9057-3dd0162658f1","YobolHealthFeedback","0","1690389014","1","true","2023-06-16T03:28:27.865Z","Siem Reap","សៀមរាប","5","Rolling water health center","មណ្ឌលសុខភាពទឹក វិល","Siem Reap City","ក្រុងសៀមរាប","4","4","2023-06-16T03:28:26.681Z","2023-07-28T11:12:36.617Z","5","2022-03"
"9ae60bc0-0d01-11ee-99de-13a32b2c6f7f","YobolHealthFeedback","0","1690389014","1","false","2023-06-17T11:25:05.095Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","Sambor Health Center","មណ្ឌលសុខភាពសំបួរមាស","Kampong Cham","កំពង់ចាម","4","3","2023-06-17T11:25:03.996Z","2023-07-28T11:12:36.790Z","5","2023-01"
"37122660-0e46-11ee-8664-bdeb6fc9ffad","YobolHealthFeedback","0","1690389014","1","false","2023-06-19T02:08:43.753Z","Siem Reap","សៀមរាប","4","Rolling water health center","មណ្ឌលសុខភាពទឹក វិល","Siem Reap City","ក្រុងសៀមរាប","4","3","2023-06-19T02:08:42.951Z","2023-07-28T11:12:36.961Z","5","2023-05"
"c7ad9d40-0d9b-11ee-80ec-8bc6a0767b23","YobolHealthFeedback","0","1690389014","1","false","2023-06-18T05:48:41.938Z","Siem Reap","សៀមរាប","4","Rolling water health center","មណ្ឌលសុខភាពទឹក វិល","Siem Reap City","ក្រុងសៀមរាប","4","4","2023-06-18T05:48:41.620Z","2023-07-28T11:12:37.133Z","5","2022-05"
"ea742200-0b51-11ee-a69e-0d0939414aa4","YobolHealthFeedback","0","1690389014","1","false","2023-06-15T07:54:55.664Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","5","3","2023-06-15T07:54:54.881Z","2023-07-28T11:12:37.304Z","5","2023-01"
"ce3f3440-0c36-11ee-8a54-ed81d076702f","YobolHealthFeedback","0","1690389015","1","false","2023-06-16T11:13:21.835Z","Siem Reap","សៀមរាប","5","Health Center","មណ្ឌលសុខភាពក្របីរៀល","Siem Reap City","ក្រុងសៀមរាប","5","3","2023-06-16T11:13:22.308Z","2023-07-28T11:12:37.475Z","5","2022-05"
"2c361900-0d7d-11ee-b10f-136c7bc0ac0e","YobolHealthFeedback","0","1690389015","1","false","2023-06-18T02:09:37.036Z","Prey Chhor","ព្រៃឈរ","4","Srewen Health Center","មណ្ឌលសុខភាពស្រង៉ែ","Kampong Cham","កំពង់ចាម","4","3","2023-06-18T02:09:35.888Z","2023-07-28T11:12:37.647Z","5","2023-02"
"0337d770-0cd6-11ee-ba2e-07cabdab501d","YobolHealthFeedback","0","1690389015","1","false","2023-06-17T06:13:01.656Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Sambor Health Center","មណ្ឌលសុខភាពសំបួរមាស","Kampong Cham","កំពង់ចាម","3","4","2023-06-17T06:13:01.159Z","2023-07-28T11:12:37.818Z","5","2021-06"
"6d30d190-0cf9-11ee-b656-ff118c62e800","YobolHealthFeedback","0","1690389015","1","false","2023-06-17T10:26:32.569Z","Prey Chhor","ព្រៃឈរ","4","Srewen Health Center","មណ្ឌលសុខភាពស្រង៉ែ","Kampong Cham","កំពង់ចាម","3","3","2023-06-17T10:26:31.338Z","2023-07-28T11:12:37.990Z","5","2022-05"
"635fee60-0cfb-11ee-91fc-0731bd7a73e3","YobolHealthFeedback","0","1690389015","1","false","2023-06-17T10:40:34.884Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Ambassic Health Center","មណ្ឌលសុខភាព​អំពិល","Kampong Cham","កំពង់ចាម","3","4","2023-06-17T10:40:33.863Z","2023-07-28T11:12:38.161Z","5","2023-03"
"a9324e50-0e46-11ee-abfb-ffa086bf3e88","YobolHealthFeedback","0","1690389015","1","false","2023-06-19T02:11:55.565Z","Siem Reap","សៀមរាប","4","Siem Reap Health Center","មណ្ឌលសុខភាពជ្រាវ","Siem Reap City","ក្រុងសៀមរាប","4","4","2023-06-19T02:11:54.421Z","2023-07-28T11:12:38.335Z","5","2020-01"
"46da3970-0b2b-11ee-bab7-47899832b7dc","YobolHealthFeedback","0","1690389016","1","false","2023-06-15T03:18:20.094Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-15T03:18:19.528Z","2023-07-28T11:12:38.507Z","5","2021-04"
"35055d10-0bee-11ee-81da-0dfa10e54b98","YobolHealthFeedback","0","1690389016","1","true","2023-06-16T02:33:41.788Z","Banteay Srei","សៀមរាប","3","Banteay Health Center","មណ្ឌលសុខភាពបន្ទាយស្រី","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-16T02:33:41.473Z","2023-07-28T11:12:38.678Z","5","2019-02"
"45469800-0aa5-11ee-a308-c33df5b2eded","YobolHealthFeedback","0","1690389016","1","false","2023-06-14T11:19:05.252Z","Prey Chhor","ព្រៃឈរ","3","Prey Branch District","ស្រុកប្រតិបត្តិព្រៃឈរ","Kampong Cham","កំពង់ចាម","3","3","2023-06-14T11:19:04.320Z","2023-07-28T11:12:38.852Z","5","2023-06"
"0eafb750-09c8-11ee-909f-13369fd7ba03","YobolHealthFeedback","0","1690389016","1","false","2023-06-13T08:55:34.190Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","4","3","2023-06-13T08:55:33.957Z","2023-07-28T11:12:39.026Z","5","2022-05"
"099480d0-0ce7-11ee-95eb-efcd40891f80","YobolHealthFeedback","0","1690389016","1","false","2023-06-17T08:14:54.188Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","Ambassic Health Center","មណ្ឌលសុខភាព​អំពិល","Kampong Cham","កំពង់ចាម","3","3","2023-06-17T08:14:53.277Z","2023-07-28T11:12:39.199Z","5","2023-05"
"61ad1f20-0b57-11ee-bd20-cb49f397bc48","YobolHealthFeedback","0","1690389016","1","false","2023-06-15T08:34:01.172Z","Stung Trang","ស្ទឹងត្រង់","4","Referral Hospital","មន្ទីរពេទ្យបង្អែក","Kampong Cham","កំពង់ចាម","3","4","2023-06-15T08:34:02.387Z","2023-07-28T11:12:39.379Z","5","2023-05"
"e62bcd30-0d02-11ee-a0f5-857d5ab4edf8","YobolHealthFeedback","0","1690389017","1","false","2023-06-17T11:34:21.186Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","Sambor Health Center","មណ្ឌលសុខភាពសំបួរមាស","Kampong Cham","កំពង់ចាម","4","4","2023-06-17T11:34:19.780Z","2023-07-28T11:12:39.550Z","5","2021-02"
